MS3_id	male_tpm	chokepoint	mus_leth	dmel_leth	cel_leth	hsa_lower_75_qtl	sp_cov	sman_cov	sjap_cov	opvi_cov	closi_cov	fahe_cov	cel_cov	dmel_cov	mus_cov	sp_simil	sman_simil	sjap_simil	opvi_simil	closi_simil	fahe_simil	cel_simil	dmel_simil	mus_simil	ChCmpdOne	ChCmpdMore	DBCmpdOne	DBCmpdMore	uniqIpro
MS3_09812	1	0	0	0	0	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	71	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09811	1	0	0	0	0	1	0.756677	0.970326	0.928783	0.854599	0.902077	0.869436	NA	NA	0.756677	35.8	77.8	58	51.8	48.2	57	NA	NA	35.8	0	0	0	0	0
MS3_09810	1	0	0	1	0	1	0.608434	0.63253	0.63253	0.590361	0.608434	0.588353	0.614458	0.626506	0.604418	36.6	40.2	48.6	36.9	37.3	37.2	33.5	36.1	35.9	1	0	1	0	0
MS3_09809	1	0	0	0	0	1	NA	0.769332	0.59502	NA	NA	0.748362	NA	NA	NA	NA	67.6	41.2	NA	NA	31.8	NA	NA	NA	0	0	0	0	0
MS3_09808	1	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09807	1	0	0	0	0	1	NA	1	0.940299	0.81194	0.81194	0.8	NA	NA	NA	NA	96.1	79.6	23.9	31.7	21	NA	NA	NA	0	0	0	0	0
MS3_09806	1	0	0	0	0	1	0.606061	0.977273	0.977273	0.878788	0.939394	0.954545	NA	NA	0.606061	12	34.4	58.2	14.2	14	44.9	NA	NA	32.9	0	0	0	0	0
MS3_09805	1	0	0	0	0	1	NA	0.776536	0.905028	0.944134	0.932961	NA	NA	NA	NA	NA	27.1	38	15.6	15.9	NA	NA	NA	NA	0	0	0	0	0
MS3_09804	1	0	1	1	1	0	0.924528	1	0.995283	0.981132	0.990566	0.976415	0.896226	0.924528	0.924528	62.3	99.1	96.2	43	84	81.1	54.3	60.1	62.3	0	0	0	0	0
MS3_09802	1	1	0	1	1	0	0.987239	0.75522	0.946636	0.977958	0.955916	0.734339	0.983759	0.979118	0.982599	49.5	74.2	91.1	83.5	64.7	22.7	52.5	50.9	49.6	0	0	0	0	0
MS3_09801	1	0	0	1	0	1	0.791667	0.927083	0.71875	0.958333	0.8125	0.78125	0.958333	0.84375	0.875	47.1	50	55.2	2.5	2	32.1	2.2	34.7	9.4	0	0	0	0	0
MS3_09800	1	0	0	0	0	1	0.70625	0.995	0.80875	0.94875	0.95	0.8725	NA	NA	0.8725	29.7	30.8	24.4	18.6	15.1	45.9	NA	NA	32.5	0	0	0	0	0
MS3_09799	1	0	1	1	1	1	0.745061	0.972594	0.775016	0.852772	0.90631	0.209688	0.622052	0.740599	0.752071	26.9	64	50.4	37.2	33.8	17.1	30.6	35.6	27.4	1	1	1	0	0
MS3_09798	0	0	1	1	1	1	0.769702	0.992119	0.930823	0.948336	0.943082	0.288091	0.759194	0.738179	0.711033	20.9	48.3	50.3	32.6	27.5	23.5	33.7	28.7	20.8	1	1	1	1	0
MS3_09797	1	0	0	0	0	1	NA	0.971154	NA	NA	NA	NA	NA	NA	NA	NA	43.3	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09796	1	0	1	0	0	1	0.957507	0.926346	0.529745	0.895184	0.92068	0.365439	0.949008	0.991501	0.957507	25.4	33.6	49	27.6	28.3	17.9	26.3	25	25.5	1	1	1	0	0
MS3_09795	1	0	0	0	0	1	0.967427	0.394137	0.846906	0.859935	0.931596	0.700326	0.947883	0.925081	0.967427	44.4	20.9	39.6	27.8	25.7	33	36.2	40.8	44.4	0	0	0	0	0
MS3_09794	1	0	0	0	0	0	0.948617	0.897233	0.347826	0.778656	0.620553	0.818182	0.944664	0.980237	0.948617	58.8	83.4	25.3	39.5	46.3	44.7	53.5	63	58.8	0	0	0	0	0
MS3_09793	1	0	1	1	0	0	0.755102	1	1	0.979592	0.97551	0.865306	0.706122	0.730612	0.755102	54.6	95.5	43.7	52.1	78.7	23.5	42.5	39.2	54.6	0	0	1	0	0
MS3_09792	1	0	0	0	0	1	NA	0.963526	0.826748	NA	NA	NA	NA	NA	NA	NA	50.7	37.9	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09791	1	0	0	0	0	1	NA	0.906593	0.796703	0.81044	0.85989	0.678571	NA	NA	NA	NA	75.5	50	37.4	39.8	28.5	NA	NA	NA	0	0	0	0	0
MS3_09790	1	0	0	0	0	1	NA	0.3	0.323077	0.309615	0.319231	0.232692	NA	NA	NA	NA	25.5	27	17.4	20	15.1	NA	NA	NA	0	0	0	0	0
MS3_09789	1	1	0	1	0	0	0.893617	1	0.748936	0.812766	0.995745	0.868085	0.940426	0.982979	0.893617	50.6	99.1	52.2	44.1	65.6	21.2	40.5	43.4	50.6	0	0	0	0	0
MS3_09788	1	0	0	0	0	1	0.972414	0.951724	0.968966	0.996552	0.986207	0.903448	0.903448	0.968966	0.972414	25.7	37.1	17.8	25.5	17.8	56.5	25.6	24.8	25.7	0	0	1	0	0
MS3_09787	1	0	0	0	0	1	NA	1	0.932515	NA	NA	NA	NA	NA	NA	NA	41.1	19.3	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09786	1	0	0	0	0	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	86.7	72	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09785	1	0	0	0	0	1	0.909574	1	0.675532	0.888298	0.888298	0.941489	0.819149	0.898936	0.909574	25.8	38.3	46.9	31.3	31.3	45.7	9.5	27.5	25.8	0	0	0	0	0
MS3_09784	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09783	1	0	1	1	0	1	0.874126	0.643357	0.447552	0.559441	0.993007	0.566434	0.86014	0.846154	0.874126	12.8	7.4	25.7	4.8	8.3	26.6	11.7	10.7	18.7	0	0	0	0	0
MS3_09782	1	0	0	0	0	1	0.921409	0.96477	0.810298	0.712737	0.875339	0.509485	0.861789	0.929539	0.905149	42	78	33.5	35.5	15.3	25.1	36	41.4	39.7	0	0	0	0	0
MS3_09781	1	1	0	0	0	1	0.883065	0.879032	0.278226	0.959677	0.866935	0.78629	0.818548	0.78629	0.883065	46.5	72.5	21.8	55.3	51.2	43.1	45.7	44.5	46.5	0	0	0	0	1
MS3_09780	1	0	0	1	1	0	0.983051	1	NA	1	1	1	1	1	1	50.5	54.9	NA	50.5	51.5	50	44.4	41.7	45.1	0	0	0	0	1
MS3_09779	1	0	0	1	0	0	1	1	1	0.985294	0.961765	0.976471	0.994118	0.961765	0.917647	90.6	90.6	53	67.5	42.6	64.1	59.3	59.2	60.8	1	1	1	1	0
MS3_09778	1	0	0	1	0	0	0.968661	0.968661	0.968661	0.957265	0.931624	0.957265	0.994302	0.937322	0.888889	88	88.6	52	67	42.5	63.6	61.7	58.3	59	1	1	1	1	0
MS3_09777	1	0	0	0	0	1	NA	0.740634	0.991354	0.904899	0.446686	NA	NA	NA	NA	NA	64.2	71.1	32.1	23.9	NA	NA	NA	NA	0	0	0	0	0
MS3_09776	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	83.2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09775	0	0	0	0	0	1	NA	1	0.929577	NA	NA	NA	NA	NA	NA	NA	4.2	3.6	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09774	1	0	0	0	0	1	0.791228	0.554386	0.877193	0.885965	0.884211	0.861404	NA	NA	NA	39.6	42.8	54.8	50.5	51.9	52.3	NA	NA	NA	0	0	0	0	0
MS3_09773	1	0	0	0	0	1	0.990654	1	0.985981	0.995327	0.995327	0.985981	NA	NA	NA	22.6	77.3	26.1	22.8	23.2	25	NA	NA	NA	0	0	0	0	0
MS3_09772	1	0	0	0	0	1	0.948837	0.995349	0.948837	NA	NA	NA	0.925581	0.948837	0.869767	24.9	50.9	42	NA	NA	NA	22.7	24.9	26.8	0	0	0	0	0
MS3_09770	1	0	0	1	0	1	0.268293	0.945122	0.404181	0.365854	0.361498	0.307491	0.315331	0.262195	0.289199	12.4	78.4	33.5	18.2	18.2	17.2	15	13.2	13.6	0	0	0	0	0
MS3_09769	1	0	0	0	0	1	NA	0.690909	0.741818	0.825455	0.687273	0.869091	NA	NA	NA	NA	50.4	41.4	18.5	37.7	39.1	NA	NA	NA	0	0	0	0	0
MS3_09768	1	0	0	0	1	1	0.72402	0.977853	0.740204	0.612436	0.192504	0.138842	0.726576	0.727428	0.778535	28.6	58.5	41.4	30.1	13.4	8.7	29.1	28.6	32.1	0	0	0	0	0
MS3_09767	1	0	0	0	0	1	NA	1	NA	0.886447	0.886447	NA	NA	NA	NA	NA	14.1	NA	8.2	9.2	NA	NA	NA	NA	0	0	0	0	0
MS3_09766	1	0	0	0	0	0	0.978723	1	1	0.822695	1	NA	1	0.978723	0.978723	60	74.6	56	27	35.8	NA	55.6	58.9	58.7	0	0	0	0	1
MS3_09765	1	0	0	1	1	0	0.996154	0.996154	0.807692	0.992308	0.992308	NA	0.992308	0.984615	0.996154	99.2	99.2	65.5	72.2	85	NA	51.4	52.7	62.6	0	0	0	0	1
MS3_09764	0	0	0	0	0	1	NA	0.894009	0.59447	0.834101	0.801843	NA	NA	NA	NA	NA	33.7	14.7	22.8	39.4	NA	NA	NA	NA	0	0	0	0	0
MS3_09763	1	0	0	0	0	1	0.621269	0.964552	0.751866	0.951493	0.951493	0.369403	NA	0.781716	0.625	28.4	80.4	60.4	63.3	56.4	21.9	NA	27.9	27.1	0	0	0	0	0
MS3_09762	1	0	0	1	0	1	NA	0.991667	0.948333	0.715	0.69	NA	NA	0.7	NA	NA	43.6	35.1	18	17.9	NA	NA	7.5	NA	0	0	0	0	0
MS3_09761	1	0	1	0	0	1	0.899947	0.824375	0.543374	0.889303	0.596062	0.150612	0.864822	0.889303	0.902076	25.6	32.1	44.3	25.1	19.7	12.7	23.4	21.8	25.3	0	0	0	0	0
MS3_09760	1	0	0	1	0	1	0.791349	0.992366	0.516539	0.597964	0.926209	NA	0.862595	0.880407	0.735369	20.5	41.9	43	12.2	26.1	NA	23.6	15.4	19.9	0	0	0	0	0
MS3_09759	1	1	0	0	0	1	0.872047	0.625984	0.663386	0.958661	0.948819	0.663386	0.864173	0.872047	0.872047	44.8	56.3	47.9	43.3	40.6	45	55.1	41.9	44.8	0	0	1	0	0
MS3_09758	1	0	1	1	0	1	0.78766099999999994	0.264275	0.0381636	0.991966	0.981349	0.563845	0.804878	0.797418	0.823529	4	23.6	3.1	24.2	16.3	36.9	19.2	15.4	4.2	0	0	0	0	0
MS3_09757	1	0	0	0	0	1	NA	0.706349	1	0.888889	0.968254	0.944444	NA	NA	NA	NA	27.8	14.9	17.2	18.4	30.5	NA	NA	NA	0	0	0	0	0
MS3_09756	1	0	0	0	0	1	0.876437	0.695402	0.905172	0.965517	0.951149	0.574713	0.873563	NA	0.864943	42.5	62.9	42.7	52.7	51.2	34.9	38.9	NA	39.8	0	0	0	0	0
MS3_09755	0	0	0	0	0	1	NA	1	0.984848	NA	NA	NA	NA	NA	NA	NA	4.3	2.3	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09754	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	72.9	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09753	1	0	0	0	0	1	NA	0.837662	0.707792	0.88961	0.912338	0.655844	NA	NA	NA	NA	37.8	6.4	7	7.3	28.2	NA	NA	NA	0	0	0	0	0
MS3_09752	1	0	0	0	0	1	0.834842	0.972851	0.943439	0.513575	NA	0.366516	NA	NA	0.825792	39.7	89.3	82.9	23.7	NA	26.2	NA	NA	39.2	0	0	0	0	1
MS3_09751	1	1	0	1	0	1	0.966387	1	1	0.966387	NA	0.983193	0.983193	0.983193	0.966387	31.2	97.5	90.8	31.4	NA	37.4	26.5	25.3	30	0	0	0	0	1
MS3_09750	1	0	0	1	0	1	0.771186	1	0.998305	0.967797	0.949153	0.928814	0.838983	0.769492	0.745763	21.9	93.7	84.2	58.2	59.2	57.6	9.4	4.4	21.2	0	0	0	0	0
MS3_09749	1	0	1	0	0	0	0.987952	1	1	1	0.963855	1	1	0.987952	1	77.1	98.8	82	21.8	11.2	97.6	77.4	77.1	73.5	0	0	0	0	1
MS3_09748	0	0	0	0	0	1	NA	0.934183	0.953291	NA	NA	NA	NA	NA	NA	NA	42.8	33.6	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09747	1	0	0	0	0	1	NA	0.930435	0.875	0.759783	0.542391	NA	NA	NA	NA	NA	81.4	60	38.4	26.6	NA	NA	NA	NA	0	0	0	0	0
MS3_09746	1	0	0	1	0	1	0.864721	0.986737	0.580902	0.912467	0.915119	0.427056	0.774536	0.827586	0.763926	36.6	75.7	51.2	56	55.2	28.3	32.5	29.4	34.3	0	0	0	0	0
MS3_09745	1	0	0	0	0	1	NA	0.699196	0.409874	0.819747	0.876005	0.211251	NA	NA	NA	NA	31.5	24	19.4	20	10.6	NA	NA	NA	0	0	0	0	0
MS3_09744	1	0	0	0	0	1	NA	0.979355	0.984516	0.979355	0.979355	NA	NA	NA	NA	NA	96.3	93.9	69	45.2	NA	NA	NA	NA	0	0	0	0	0
MS3_09743	1	0	0	1	0	1	0.939929	1	0.985866	0.946996	0.674912	0.943463	NA	0.978799	0.904594	29.5	89.9	78.3	42.4	26.8	56.8	NA	27	27.8	0	0	0	0	1
MS3_09742	1	0	1	1	0	1	0.847134	0.191083	0.789809	0.923567	0.961783	NA	0.738854	0.866242	0.847134	19.3	6.3	74.1	29.4	34.1	NA	12.5	16.2	19	0	0	0	0	0
MS3_09741	0	0	0	0	0	1	0.567568	0.828829	0.531532	NA	0.837838	0.81982	NA	0.626126	0.572072	26.1	73.9	43.7	NA	8.1	46.5	NA	31.3	27.5	0	0	0	0	0
MS3_09740	1	0	0	0	0	1	0.875303	0.624697	0.958838	0.765133	0.723971	NA	NA	NA	0.87046	20.7	26.9	25	29.3	28.4	NA	NA	NA	19.5	0	0	0	0	0
MS3_09739	1	1	1	1	0	1	0.85	1	0.55	0.98	0.83	NA	0.8	0.975	0.85	43.2	96.5	49	56.5	50.7	NA	44.6	41.8	41.6	0	0	0	0	1
MS3_09738	1	0	0	0	0	1	0.865979	1	0.886598	0.989691	0.979381	0.969072	0.865979	0.85567	0.865979	16.6	21	13.8	13.5	17.8	85	15.5	14.4	16.4	0	0	0	0	0
MS3_09737	1	0	0	0	0	1	NA	1	0.869863	0.917808	0.80137	NA	NA	NA	NA	NA	70.1	10.9	18.2	5.2	NA	NA	NA	NA	0	0	0	0	0
MS3_09736	1	0	0	0	0	1	0.865591	0.885305	0.950717	0.948925	0.910394	0.252688	0.86828	0.865591	0.852151	45.4	67.8	61.6	60.6	49.3	20.3	44.6	43.6	43.5	0	0	0	0	0
MS3_09735	1	0	0	0	0	1	0.926724	0.922414	0.991379	0.943966	0.896552	NA	0.896552	0.978448	0.823276	47.8	43.4	52.4	42.2	41.5	NA	37	31.5	34.7	0	0	0	0	0
MS3_09734	1	0	0	0	0	1	0.716711	0.982493	0.0790451	0.932095	0.53634	0.128912	0.662069	0.630239	0.647215	32.2	67.6	7.2	42.8	24.4	9.5	24.4	25.8	28	0	0	0	0	1
MS3_09733	1	0	0	0	0	0	0.922043	1	0.752688	0.997312	0.997312	0.91129	0.873656	0.94086	0.916667	55.7	80	73.4	54	73.1	70.9	50.9	53.5	52.5	0	0	0	0	0
MS3_09732	1	0	1	0	0	1	0.650701	0.649533	0.643692	0.866822	0.739486	0.185748	NA	NA	0.658879	29.5	60.1	45.9	40.7	38.2	10.4	NA	NA	30.4	0	0	0	0	0
MS3_09731	1	0	0	0	0	1	NA	0.574468	1	0.971631	NA	0.546099	NA	NA	NA	NA	55.3	85.1	18.8	NA	16.8	NA	NA	NA	0	0	0	0	0
MS3_09730	1	0	0	1	0	1	0.794537	0.864608	0.862233	0.932304	0.92399	0.856295	0.877672	0.781473	0.794537	10.8	46.9	46.5	35.7	35.7	35.8	13.6	9.6	10.8	0	0	0	0	0
MS3_09729	1	0	0	0	0	1	0.586705	0.864162	0.965318	0.852601	0.864162	0.887283	NA	NA	0.653179	11.7	22.6	25.8	14.9	15	16.5	NA	NA	13	0	0	0	0	0
MS3_09728	1	0	0	0	0	1	NA	0.898773	0.880368	NA	NA	NA	NA	NA	NA	NA	74.3	49.1	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09727	1	0	0	0	0	1	NA	1	0.933775	0.582781	NA	NA	NA	NA	NA	NA	90.2	78.4	32.5	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09726	1	0	1	1	0	1	0.92823	1	1	0.995215	0.904306	NA	NA	0.913876	0.923445	14.7	29.8	34.6	15.4	14.1	NA	NA	13.5	14.7	0	0	0	0	0
MS3_09725	1	0	1	1	0	1	0.718845	0.715805	0.534954	0.974164	0.878419	0.881459	NA	0.756839	0.718845	27.8	53.1	34.1	42.5	39.6	51.2	NA	29.4	27.8	0	0	0	0	0
MS3_09724	1	0	0	1	0	1	0.892944	1	0.476886	0.79562	0.727494	0.301703	0.523114	0.83455	0.812652	35.7	92.7	41.8	32.1	32.6	18.7	26.5	24.4	26.5	0	0	0	0	0
MS3_09723	0	0	0	0	1	0	0.987805	1	1	1	1	1	0.987805	0.987805	1	58.1	92.7	63.9	70.4	51	63.1	55.3	58.1	50.8	0	0	1	0	0
MS3_09722	1	0	1	1	1	0	0.838645	0.954183	0.936255	0.904382	0.906375	0.551793	0.770916	0.900398	0.838645	54.6	87.1	81.5	44.4	47.7	35.1	43.4	51.8	54.6	0	0	0	0	0
MS3_09721	1	1	0	1	1	0	0.969052	0.988395	0.988395	1	1	0.622824	0.945841	0.965184	0.969052	77.6	98.3	97.5	86	92.5	54.5	66.5	76.8	77.4	0	0	1	0	1
MS3_09720	1	0	0	0	0	1	0.855814	0.706977	NA	0.87907	0.855814	0.762791	0.776744	0.674419	0.730233	11.9	16.4	NA	14.4	10.9	13.9	10.2	11.1	11.1	0	0	0	0	0
MS3_09719	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09718	0	0	0	0	0	1	NA	0.967742	NA	NA	NA	NA	NA	NA	NA	NA	36.2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09717	1	1	1	1	0	1	1	1	0.897727	NA	0.784091	1	1	1	1	16.2	32	17.2	NA	10.4	67.7	14.2	16.2	16.2	0	0	0	0	1
MS3_09716	1	0	0	1	0	1	0.960894	0.977654	0.910615	0.955307	0.935754	0.905028	0.944134	0.930168	0.960894	40.4	74.7	22.2	31.5	31.7	32.8	49.5	33.4	40.4	0	0	1	1	0
MS3_09715	1	1	1	1	0	1	0.8	0.825	0.955	0.91	0.91	0.99	NA	0.81	0.8	15.9	76.2	31.2	21	24.5	50.3	NA	14	15.9	0	0	0	0	0
MS3_09714	0	0	0	0	0	1	NA	1	0.968	0.92	0.968	NA	NA	NA	NA	NA	13	10.5	17.8	5.6	NA	NA	NA	NA	0	0	0	0	0
MS3_09713	1	0	0	0	0	1	NA	1	0.539535	0.874419	0.976744	0.916279	NA	NA	NA	NA	80.2	16.4	31.7	9.4	23.1	NA	NA	NA	0	0	0	0	0
MS3_09712	1	0	1	0	0	1	0.971631	0.794326	0.879433	0.907801	0.780142	0.453901	NA	NA	0.964539	13.9	62.8	44.7	10.8	10.8	24	NA	NA	14.1	0	0	0	0	1
MS3_09711	1	0	0	1	0	1	0.786076	0.976582	0.36519	0.688608	0.800633	0.655696	0.466456	0.799367	0.68481	33	95.5	31.8	40.7	48.1	37.7	19	25.4	30.2	1	1	1	0	0
MS3_09710	1	0	0	0	0	1	NA	0.595395	0.358553	0.950658	0.894737	0.865132	NA	NA	NA	NA	28.5	8.1	33.6	35.6	36.6	NA	NA	NA	0	0	0	0	0
MS3_09709	1	0	0	0	0	1	NA	0.772242	NA	0.950178	0.950178	0.950178	NA	NA	NA	NA	55.6	NA	34.3	34.3	32.9	NA	NA	NA	0	0	0	0	0
MS3_09708	1	0	0	0	0	1	NA	0.826215	NA	0.807069	NA	0.518409	NA	NA	NA	NA	39.9	NA	21.6	NA	26.2	NA	NA	NA	0	0	0	0	0
MS3_09707	0	0	0	0	0	1	NA	1	1	1	1	1	NA	NA	NA	NA	19.5	9.1	15.4	17	17.2	NA	NA	NA	0	0	0	0	0
MS3_09706	1	0	0	0	0	1	0.362334	0.537359	0.230297	0.853634	0.861822	0.319345	NA	NA	0.362334	13.7	42.4	19.6	35.4	50.8	21	NA	NA	13.7	0	0	0	0	0
MS3_09705	1	0	0	0	0	1	NA	1	NA	0.899441	NA	NA	NA	NA	NA	NA	42.1	NA	21.3	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09704	0	0	0	0	0	1	1	1	1	0.971014	0.971014	NA	NA	NA	NA	24.6	25.5	20.2	13.8	14.2	NA	NA	NA	NA	0	0	0	0	0
MS3_09703	1	0	0	0	0	1	1	1	1	0.900709	0.886525	NA	NA	NA	NA	50.4	51.3	38	23.9	22.7	NA	NA	NA	NA	0	0	0	0	0
MS3_09702	1	0	1	1	0	1	0.7802	0.999092	0.662125	0.935513	NA	0.145322	0.504087	0.7802	0.831063	21.6	86.6	54.2	43.7	NA	11	23.9	21.6	35.5	0	0	0	0	1
MS3_09701	1	0	0	0	0	1	NA	0.715328	0.510949	0.434307	NA	0.890511	NA	NA	NA	NA	62.9	41.7	21.2	NA	33.7	NA	NA	NA	0	0	0	0	0
MS3_09700	1	0	0	1	0	0	0.936508	0.975057	0.126984	0.995465	0.995465	0.394558	0.963719	0.947846	0.927438	60.7	79.4	9.7	66.4	68.5	27.1	54.3	59.9	52.3	0	0	0	0	1
MS3_09698	1	0	0	1	0	0	0.906883	1	0.538462	0.923077	0.97166	0.866397	0.931174	0.906883	0.902834	49.4	100	50.2	71.2	60.6	32.4	38.5	44.3	48.4	1	0	0	0	0
MS3_09697	1	0	0	1	0	1	0.496269	1	0.458955	0.854478	0.925373	0.235075	0.854478	0.69403	0.514925	30.9	89.9	36	33.7	42.4	16.5	30.8	24.1	32.9	1	0	0	0	0
MS3_09696	1	0	0	0	0	1	0.731534	0.941761	0.857955	NA	0.806818	0.545455	0.840909	0.852273	0.742898	42.7	92.2	73.9	NA	41.5	36.5	40.9	35	43.3	0	0	0	0	0
MS3_09695	1	0	1	1	0	1	0.790419	0.997605	0.980838	0.911377	0.906587	0.270659	0.759281	0.768862	0.810778	41.2	96.6	84.2	58.1	58.6	17	36.5	36.7	39	0	0	0	0	1
MS3_09694	1	0	0	0	0	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	29.2	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0
MS3_09693	1	0	1	0	1	0	0.922222	1	1	0.822222	0.855556	0.655556	0.877778	0.877778	0.922222	52.8	96.7	92.3	39.5	6.1	44.6	32.8	41.3	52.8	0	0	0	0	0
MS3_09692	1	0	0	1	0	1	0.850467	0.47352	0.70405	0.841121	0.813084	NA	NA	0.809969	0.850467	28.4	41.1	53.4	45.6	45	NA	NA	27	28.4	0	0	0	0	1
MS3_09691	1	1	0	1	0	0	1	1	1	1	0.743421	0.934211	0.960526	1	1	67.3	92.8	70.8	54.8	48.7	69.2	53.8	65.4	66.7	0	0	0	0	1
MS3_09690	1	0	0	0	0	1	0.823129	0.884354	0.530612	0.823129	0.870748	0.734694	0.816327	0.92517	0.877551	16.9	66.9	33.3	3.3	3.4	37.2	2.6	8.8	28.2	0	0	0	0	0
MS3_09689	1	0	0	1	1	1	0.976378	1	0.956693	0.976378	0.976378	0.877953	0.976378	0.988189	0.988189	37.6	67.4	69.3	57.7	46.4	45.6	37.6	41.5	36.7	1	0	0	0	0
MS3_09688	0	0	0	0	0	1	0.652893	0.702479	0.975207	0.92562	0.884298	0.68595	0.991736	0.661157	0.85124	37.6	52.9	63.9	6.6	6.2	37.7	5.8	38.3	9.1	0	0	0	0	0
MS3_09687	0	0	0	1	1	1	0.962963	1	1	1	1	1	0.962963	0.972222	0.972222	17.7	42.7	81.5	25.6	20.5	45.5	17.7	13.1	17.2	0	0	0	0	0
MS3_09685	1	0	0	1	1	1	0.79403	0.998507	0.78806	0.720896	0.553731	0.252239	0.785075	0.79403	0.78209	41	80.6	60.7	44.6	31.5	14	34.9	41	41	0	0	0	0	0
MS3_09684	1	0	0	0	0	1	0.742489	1	0.995708	0.982833	0.991416	0.965665	NA	NA	0.656652	29.3	95.7	85.4	63.5	63.1	65.2	NA	NA	24.4	0	0	0	0	0
MS3_09683	1	0	0	0	0	1	NA	0.588138	0.711697	0.802306	0.78089	NA	NA	NA	NA	NA	47.8	58.6	24	24.3	NA	NA	NA	NA	0	0	0	0	1
MS3_09682	1	0	1	0	0	0	0.931507	0.705479	1	0.863014	0.842466	0.89726	0.938356	0.869863	0.90411	51.1	60.3	90.5	67.1	42.7	23.7	53.2	48.8	51.7	1	0	0	0	0
MS3_09681	1	0	0	0	0	1	NA	0.873239	0.873239	0.985915	NA	0.985915	NA	NA	NA	NA	12.4	12	10.2	NA	23.2	NA	NA	NA	0	0	0	0	0
MS3_09680	1	0	0	1	0	1	0.752688	1	0.942652	0.978495	0.980287	0.989247	0.84767	0.863799	0.883513	32.7	82	71.9	57.3	56.4	52.8	35.1	36	34	0	0	0	0	0
MS3_09679	1	0	0	1	0	1	0.321937	0.997151	0.962963	0.797721	0.783476	0.293447	NA	0.361823	0.321937	13.2	73.5	60.9	32.6	35.4	13.6	NA	14.2	13.2	0	0	0	0	0
MS3_09678	1	0	0	0	0	1	0.503175	0.903175	0.22381	0.795238	0.656349	0.0793651	NA	0.634127	0.503175	23.9	85.3	20	41.8	36.1	5.7	NA	26	23.9	0	0	0	0	1
MS3_09677	1	0	0	0	0	1	NA	1	1	0.929134	1	1	NA	NA	NA	NA	8.4	7.4	2.4	6.9	15.2	NA	NA	NA	0	0	0	0	0
MS3_09676	1	0	1	0	0	1	0.97053	0.911591	0.559921	0.986248	0.937132	0.933202	0.968566	0.962672	0.97053	41.1	51	47.6	47.1	78.5	71.7	57.1	41.3	43.7	1	1	1	0	0
MS3_09675	1	0	0	0	0	1	0.914127	0.523546	0.980609	0.975069	0.955679	0.506925	0.778393	0.950139	0.944598	46.3	50.8	79.8	57.7	34.7	30.5	21.5	48.5	36	0	0	1	1	0
MS3_09674	1	0	0	0	0	1	0.938172	0.983871	0.927419	0.924731	0.887097	0.462366	0.88172	0.884409	0.900538	45.2	92	52.8	52.2	30.5	27.6	35.1	41.3	35.3	0	0	0	0	0
MS3_09673	1	0	0	0	0	1	NA	1	NA	0.970588	0.875	NA	NA	NA	NA	NA	80.6	NA	5.6	29.2	NA	NA	NA	NA	0	0	0	0	0
MS3_09672	1	0	0	1	0	1	0.729858	0.924171	0.554502	0.312796	0.616114	0.824645	0.834123	0.810427	0.900474	22	38.1	19.6	25.8	21.6	24.7	19.5	10.8	13.8	0	0	0	0	0
MS3_09671	1	0	0	0	0	1	NA	0.992101	0.761453	0.830964	0.611374	NA	NA	NA	NA	NA	70.3	42.3	31	33.6	NA	NA	NA	NA	0	0	0	0	0
MS3_09670	1	0	0	0	0	1	0.87913	0.847826	0.533913	0.913043	0.906087	0.135652	NA	NA	0.878261	36.2	62	40.3	43.3	28.2	9.6	NA	NA	35.3	0	0	0	0	0
